Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,scale_answer_5.rt,scale_answer_5.duration,correct,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,1217.4818283000495,,,,,,,,,,,,1220.8794619000982,1221.3780577001162,,,,3.3906834998633713,,,,,,,,,,,,None,None,,,,,,,,,,Hammer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1217.4721151001286,1217.4818283000495,1217.4818283000495,1220.8763539001811,biegsam,return,3.3906834998633713,None,1220.876615300076,1220.8858611001633,1220.8858611001633,1220.879363300046,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,1221.3880086999852,,,,,,,,,,,,1223.6203348001,1224.1193252000958,,,,2.2204863999504596,,,,,,,,,,,,None,None,,,,,,,,,,Tasse,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1221.3782978001982,1221.3880086999852,1221.3880086999852,1223.6175018001813,matt,return,2.2204863999504596,None,1223.61777110002,1223.627248100005,1223.627248100005,1223.6202316000126,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,1224.129241200164,,,,,,,,,,,,1228.3098188000731,1228.8085304000415,,,,4.17522419989109,,,,,,,,,,,,None,None,,,,,,,,,,Kette,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1224.119564200053,1224.129241200164,1224.129241200164,1228.3068483001553,praktisch,return,4.17522419989109,None,1228.3071094001643,1228.3164159001317,1228.3164159001317,1228.3097201001365,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,1228.8184766999912,,,,,,,,,,,,1233.1699414001778,1233.6684295001905,,,,4.3421102000866085,,,,,,,,,,,,None,None,,,,,,,,,,Brille,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1228.8087775001768,1228.8184766999912,1228.8184766999912,1233.1667889000382,robust,return,4.3421102000866085,None,1233.1670528000686,1233.176349400077,1233.176349400077,1233.1698406001087,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,1233.678431800101,,,,,,,,,,,,1244.9582823000383,1245.4571026000194,,,,11.274116200162098,,,,,,,,,,,,None,None,,,,,,,,,,Hut,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1233.6686772000976,1233.678431800101,1233.678431800101,1244.9554220000282,hübsch,return,11.274116200162098,None,1244.9556882001925,1244.9649313001428,1244.9649313001428,1244.9581820000894,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,1245.467069900129,,,,,,,,,,,,1248.4125140001997,1248.911374000134,,,,2.9333756000269204,,,,,,,,,,,,None,None,,,,,,,,,,Geige,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1245.4573462000117,1245.467069900129,1245.467069900129,1248.4095591001678,kaputt,return,2.9333756000269204,None,1248.409826300107,1248.4192840000615,1248.4192840000615,1248.4124120001215,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,1248.9213205999695,,,,,,,,,,,,1251.987798599992,1252.4866139001679,,,,3.0552606999408454,,,,,,,,,,,,None,None,,,,,,,,,,Rucksack,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1248.9116178001277,1248.9213205999695,1248.9213205999695,1251.9848097001668,elegant,return,3.0552606999408454,None,1251.9850687000435,1251.9945094001014,1251.9945094001014,1251.9877012001816,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,1252.496545900125,,,,,,,,,,,,1254.5180089001078,1255.0170615001116,,,,2.015919500030577,,,,,,,,,,,,None,None,,,,,,,,,,Eimer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1252.4868522000033,1252.496545900125,1252.496545900125,1254.5152447000146,nass,return,2.015919500030577,None,1254.5155154999811,1254.524827599991,1254.524827599991,1254.5179102001712,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,1255.0270102000795,,,,,,,,,,,,1265.6351433000527,1266.1335628000088,,,,10.597612299956381,,,,,,,,,,,,None,None,,,,,,,,,,Flasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255.0173145001754,1255.0270102000795,1255.0270102000795,1265.6319063000847,dunkel,return,10.597612299956381,None,1265.6321734001394,1265.6414044999983,1265.6414044999983,1265.6350420000963,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,1266.1434989001136,,,,,,,,,,,,1270.0926179001108,1270.5820518999826,,,,3.945099800126627,,,,,,,,,,,,None,None,,,,,,,,,,Jacke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1266.1338025000878,1266.1434989001136,1266.1434989001136,1270.090406600153,,return,3.945099800126627,None,1270.0906706000678,1270.0999048000667,1270.0999048000667,1270.0925169000402,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,1270.592008800013,,,,,,,,,,,,1274.4510165001266,1274.9498116001487,,,,3.8485071000177413,,,,,,,,,,,,None,None,,,,,,,,,,Socke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1270.582295600092,1270.592008800013,1270.592008800013,1274.4481328001712,winzig,return,3.8485071000177413,None,1274.4483935001772,1274.457843300188,1274.457843300188,1274.4509164001793,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,1274.9598893001676,,,,,,,,,,,,1281.8410200001672,1282.330636800034,,,,6.87272770004347,,,,,,,,,,,,None,None,,,,,,,,,,Vase,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274.9500569000375,1274.9598893001676,1274.9598893001676,1281.8389316000976,,return,6.87272770004347,None,1281.8391929001082,1281.8484432999976,1281.8484432999976,1281.8409204001073,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,1282.34057830018,,,,,,,,,,,,1285.6362118001562,1286.1262019001879,,,,3.2839095999952406,,,,,,,,,,,,None,None,,,,,,,,,,Buch,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1282.330877700122,1282.34057830018,1282.34057830018,1285.6344529001508,,return,3.2839095999952406,None,1285.6347173000686,1285.6442238001619,1285.6442238001619,1285.6361104000825,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,1286.1362153000664,,,,,,,,,,,,1289.4935926999897,1289.9922729001846,,,,3.3523407999891788,,,,,,,,,,,,None,None,,,,,,,,,,Löffel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1286.1264403001405,1286.1362153000664,1286.1362153000664,1289.4905880000442,hohl,return,3.3523407999891788,None,1289.4908518001903,1289.5001803000923,1289.5001803000923,1289.4934911001474,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,1290.0021868001204,,,,,,,,,,,,1293.7406538000796,1294.230121599976,,,,3.734229600057006,,,,,,,,,,,,None,None,,,,,,,,,,Tasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1289.9925123001449,1290.0021868001204,1290.0021868001204,1293.7384015000425,,return,3.734229600057006,None,1293.7386661001947,1293.7479102001525,1293.7479102001525,1293.7405526000075,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,1294.240176100051,,,,,,,,,,,,1299.053427300183,1299.5520564001054,,,,4.808306300081313,,,,,,,,,,,,None,None,,,,,,,,,,Fahrrad,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1294.230364800198,1294.240176100051,1294.240176100051,1299.0503879999742,glänzend,return,4.808306300081313,None,1299.0506531000137,1299.059926800197,1299.059926800197,1299.0533239000943,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,1299.5619771999773,,,,,,,,,,,,1304.2547448000405,1304.744149000151,,,,4.686523400014266,,,,,,,,,,,,None,None,,,,,,,,,,Blume,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1299.5523006001022,1299.5619771999773,1299.5619771999773,1304.2525818001013,,return,4.686523400014266,None,1304.25283890008,1304.262120099971,1304.262120099971,1304.2546465999912,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,1304.7541028000414,,,,,,,,,,,,1307.307854600018,1307.7974938000552,,,,2.5423868000507355,,,,,,,,,,,,None,None,,,,,,,,,,Kerze,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1304.7443920001388,1304.7541028000414,1304.7541028000414,1307.3050300001632,neu,return,2.5423868000507355,None,1307.3052954000887,1307.3147630000021,1307.3147630000021,1307.3077521000523,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,1307.8074704001192,,,,,,,,,,,,1310.220832000021,1310.7197277001105,,,,2.4010220000054687,,,,,,,,,,,,None,None,,,,,,,,,,Ring,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.7977423002012,1307.8074704001192,1307.8074704001192,1310.2178090000525,glatt,return,2.4010220000054687,None,1310.2180692001712,1310.2275561999995,1310.2275561999995,1310.220730900066,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,1310.7306368001737,,,,,,,,,,,,1314.9395610999782,1315.438891600119,,,,4.205991000169888,,,,,,,,,,,,None,None,,,,,,,,,,Schere,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1310.719999999972,1310.7306368001737,1310.7306368001737,1314.9373739000876,,return,4.205991000169888,None,1314.9376322000753,1314.9471722000744,1314.9471722000744,1314.9394621001557,,None,,,,,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1315.4555668001994,q,3963.3400111999363,None,2,2024-01-10_13h40.40.104,watkins1,2023.2.3,99.73231864768132,83,2024-01-10 13h41.04.132301 +0000,
