Equation,CorrectResponse,Correctbutton,trials_7.thisRepN,trials_7.thisTrialN,trials_7.thisN,trials_7.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,trials_4.thisRepN,trials_4.thisTrialN,trials_4.thisN,trials_4.thisIndex,trials_5.thisRepN,trials_5.thisTrialN,trials_5.thisN,trials_5.thisIndex,thisRow.t,notes,list_sub_restudy,list_sub_testsub,code_marius.started,code_marius.stopped,welcome.started,welcome.stopped,instruction_study.started,instruction_study.stopped,fixationcross.started,fixationcross.stopped,blanc.started,blanc.stopped,study_control_probe.started,study_control_probe.stopped,responseKey,responseTime,scale_answer_2.keys,study_control_probe_2.started,study_control_probe_2.stopped,scale_answer_3.keys,scale_answer_3.rt,scale_answer_3.duration,blanc_2.started,blanc_2.stopped,test_attr_probe.started,test_attr_probe.stopped,recalled_attr,firstKeyTime,secondWordTime,blanc_3.started,blanc_3.stopped,test_sub_probe.started,test_sub_probe.stopped,recalled_sub,instruction_probe_end.started,instruction_probe_end.stopped,study.started,study.stopped,substantive,adjective,wordpair,task,condition,liste_sub_phase1,liste_adj_phase1,scale_answer.keys,scale_answer.rt,scale_answer.duration,code_defineWordsInit.started,code_defineWordsInit.stopped,liste_sub_phase2,study_control.started,study_control.stopped,scale_answer_4.keys,restudy_same.started,restudy_same.stopped,scale_answer_5.keys,restudy_different.started,restudy_different.stopped,scale_answer_6.keys,test_attr.started,test_attr.stopped,test_sub.started,test_sub.stopped,correct,scale_answer_5.rt,scale_answer_5.duration,distractortask.started,equation_text.started,distractortask.stopped,mouse_answer.x,mouse_answer.y,mouse_answer.leftButton,mouse_answer.midButton,mouse_answer.rightButton,mouse_answer.time,mouse_answer.clicked_name,feedback_distractortask.started,feedback_distractortask.stopped,free_recall.started,text_enter.started,key_resp.started,free_recall.stopped,key_resp.keys,key_resp.rt,key_resp.duration,free_recalled_sub,mouse_continue.x,mouse_continue.y,mouse_continue.leftButton,mouse_continue.midButton,mouse_continue.rightButton,mouse_continue.time,mouse_continue.clicked_name,cued_recall.started,text_enter_2.started,key_continue.started,cued_recall.stopped,recalled_attr1,key_continue.keys,key_continue.rt,key_continue.duration,cued_recall_2.started,text_enter_3.started,key_continue_2.started,cued_recall_2.stopped,recalled_attr2,key_continue_2.keys,key_resp_8.started,key_resp_8.keys,key_resp_8.rt,key_resp_8.duration,condition,date,expName,psychopyVersion,frameRate,participant,expStart,
,,,,,,,,,,,,,,,,,,,,,,,8,0,8,0,842.2385885999538,,,,,,,,,,,,849.7130212999182,850.2116580998991,,,,7.46967899997253,,,,,,,,,,,,None,None,,,,,,,,,,Brille,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,842.228830399923,842.2385885999538,842.2385885999538,849.7100058998913,winzig,return,7.46967899997253,None,849.7102835999103,849.7195529999444,849.7195529999444,849.7129196999595,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,9,0,9,0,850.2217095999513,,,,,,,,,,,,852.7956762999529,853.2943672999972,,,,2.5665235000196844,,,,,,,,,,,,None,None,,,,,,,,,,Jacke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.2119022998959,850.2217095999513,850.2217095999513,852.7927150999894,breit,return,2.5665235000196844,None,852.7929811999202,852.8022654999513,852.8022654999513,852.7955742999911,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,10,0,10,0,853.3042961999308,,,,,,,,,,,,859.734472299926,860.2246853999095,,,,6.420008199987933,,,,,,,,,,,,None,None,,,,,,,,,,Rucksack,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,853.2946347999386,853.3042961999308,853.3042961999308,859.731361299986,gestreift,return,6.420008199987933,None,859.7316235000035,859.7410816999618,859.7410816999618,859.734370399965,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,11,0,11,0,860.2345403999789,,,,,,,,,,,,867.0864772999194,867.5849130999995,,,,6.841587899951264,,,,,,,,,,,,None,None,,,,,,,,,,Kamera,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,860.2249675999628,860.2345403999789,860.2345403999789,867.0832200999139,nachhaltig,return,6.841587899951264,None,867.083488299977,867.0927750999108,867.0927750999108,867.0863749999553,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,12,0,12,0,867.5949504999444,,,,,,,,,,,,911.4399663999211,911.9384824999142,,,,43.833180199959315,,,,,,,,,,,,None,None,,,,,,,,,,Flasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,867.5851576999994,867.5949504999444,867.5949504999444,911.43669579993,zerkratzt,return,43.833180199959315,None,911.4369622999802,911.4463956999825,911.4463956999825,911.439863299951,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,13,0,13,0,911.9484262999613,,,,,,,,,,,,919.7644819999114,920.263243699912,,,,7.807669200003147,,,,,,,,,,,,None,None,,,,,,,,,,Uhr,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,911.9387321999529,911.9484262999613,911.9484262999613,919.7615747998934,verspielt,return,7.807669200003147,None,919.7618412999436,919.771133299917,919.771133299917,919.764381499961,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,14,0,14,0,920.2731900999788,,,,,,,,,,,,929.0328053999692,929.5314182000002,,,,8.754896600032225,,,,,,,,,,,,None,None,,,,,,,,,,Löffel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920.2634923999431,920.2731900999788,920.2731900999788,929.0298138998915,glatt,return,8.754896600032225,None,929.0300767999142,929.039422199945,929.039422199945,929.0327036998933,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,15,0,15,0,929.5414246999426,,,,,,,,,,,,935.0480423999252,935.5467564999126,,,,5.502700899960473,,,,,,,,,,,,None,None,,,,,,,,,,Hut,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,929.5316571999574,929.5414246999426,929.5414246999426,935.0451390999369,flauschig,return,5.502700899960473,None,935.0454016999574,935.0546303999145,935.0546303999145,935.0479414999718,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,16,0,16,0,935.5566956999246,,,,,,,,,,,,969.9981445999583,970.4966600999469,,,,34.4314528000541,,,,,,,,,,,,None,None,,,,,,,,,,Kette,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,935.5470022999216,935.5566956999246,935.5566956999246,969.994878700003,unscheinbar,return,34.4314528000541,None,969.9951605999377,970.0044667999027,970.0044667999027,969.9980416999897,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,17,0,17,0,970.5065828999504,,,,,,,,,,,,975.0291490999516,975.5274672999512,,,,4.513598300050944,,,,,,,,,,,,None,None,,,,,,,,,,Trommel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,970.4969074999681,970.5065828999504,970.5065828999504,975.0258171999594,glänzend,return,4.513598300050944,None,975.026073499932,975.0353635998908,975.0353635998908,975.0290485000005,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,18,0,18,0,975.5374444999034,,,,,,,,,,,,984.3978315999266,984.8963592998916,,,,8.850557200028561,,,,,,,,,,,,None,None,,,,,,,,,,Telefon,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975.5277121999534,975.5374444999034,975.5374444999034,984.3946777998935,durchsichtig,return,8.850557200028561,None,984.3949427999323,984.4042493999004,984.4042493999004,984.3977275999496,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,19,0,19,0,984.906306299963,,,,,,,,,,,,990.2819690000033,990.7805782998912,,,,5.369775900035165,,,,,,,,,,,,None,None,,,,,,,,,,Schere,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,984.8965988999698,984.906306299963,984.906306299963,990.2789562999969,klobig,return,5.369775900035165,None,990.2792279999703,990.2885574999964,990.2885574999964,990.2818666999228,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,20,0,20,0,990.7904845000012,,,,,,,,,,,,998.4962144999299,998.9948804999003,,,,7.7016160999191925,,,,,,,,,,,,None,None,,,,,,,,,,Hammer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,990.7808182999725,990.7904845000012,990.7904845000012,998.493184999912,winzig,return,7.7016160999191925,None,998.4934504999546,998.5027261999203,998.5027261999203,998.4961016000016,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,21,0,21,0,999.0048230999382,,,,,,,,,,,,1002.854370099958,1003.3531573999207,,,,3.8392790000652894,,,,,,,,,,,,None,None,,,,,,,,,,Würfel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,998.9951157999458,999.0048230999382,999.0048230999382,1002.8512821999611,gepunktet,return,3.8392790000652894,None,1002.8515480998904,1002.8609595999587,1002.8609595999587,1002.8542679999955,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,22,0,22,0,1003.3630523999454,,,,,,,,,,,,1006.831838699989,1007.3306409999495,,,,3.4650088000344113,,,,,,,,,,,,None,None,,,,,,,,,,Socke,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1003.3534008999122,1003.3630523999454,1003.3630523999454,1006.8289337999886,glatt,return,3.4650088000344113,None,1006.8291928999824,1006.8384919998934,1006.8384919998934,1006.8317393999314,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,23,0,23,0,1007.3405863998923,,,,,,,,,,,,1023.9627042999491,1024.4613437999506,,,,16.61546709993854,,,,,,,,,,,,None,None,,,,,,,,,,Tasche,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1007.3308829999296,1007.3405863998923,1007.3405863998923,1023.9596739999251,schmutzig,return,16.61546709993854,None,1023.9599390999647,1023.9692359999754,1023.9692359999754,1023.9626026999904,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,24,0,24,0,1024.4712877999991,,,,,,,,,,,,1055.373720399919,1055.8633640999906,,,,30.89268789999187,,,,,,,,,,,,None,None,,,,,,,,,,Tasse,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1024.461585599929,1024.4712877999991,1024.4712877999991,1055.3714811999816,,return,30.89268789999187,None,1055.371745399898,1055.3813138999976,1055.3813138999976,1055.3736194999656,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,25,0,25,0,1055.8733192998916,,,,,,,,,,,,1058.4370681999717,1058.9360705999425,,,,2.554681499954313,,,,,,,,,,,,None,None,,,,,,,,,,Eimer,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1055.8636069999775,1055.8733192998916,1055.8733192998916,1058.434265699936,hohl,return,2.554681499954313,None,1058.4345283999573,1058.4439192999853,1058.4439192999853,1058.4369646999985,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,26,0,26,0,1058.9460229999386,,,,,,,,,,,,1064.5023305999348,1065.0010694999946,,,,5.546070400043391,,,,,,,,,,,,None,None,,,,,,,,,,Vase,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1058.9363122999202,1058.9460229999386,1058.9460229999386,1064.4992248999188,strahlend,return,5.546070400043391,None,1064.4994914999697,1064.50904429995,1064.50904429995,1064.5022270999616,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,27,0,27,0,1065.0109760999912,,,,,,,,,,,,1069.4325626998907,1069.9314311000053,,,,4.408980099949986,,,,,,,,,,,,None,None,,,,,,,,,,Stift,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1065.0013065999374,1065.0109760999912,1065.0109760999912,1069.429584199912,robust,return,4.408980099949986,None,1069.4298533999827,1069.4393035999965,1069.4393035999965,1069.432461899938,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,28,0,28,0,1069.941432399908,,,,,,,,,,,,1074.6644814999308,1075.16313599993,,,,4.710569800110534,,,,,,,,,,,,None,None,,,,,,,,,,Schlüssel,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1069.931667399942,1069.941432399908,1069.941432399908,1074.661169399973,praktisch,return,4.710569800110534,None,1074.661432199995,1074.6708929999731,1074.6708929999731,1074.6643802999752,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,29,0,29,0,1075.1730849999003,,,,,,,,,,,,1078.6707429999951,1079.1696593998931,,,,3.4869447998935357,,,,,,,,,,,,None,None,,,,,,,,,,Buch,,,cuedRecallAdj,2,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1075.1633808999322,1075.1730849999003,1075.1730849999003,1078.6679038999137,kaputt,return,3.4869447998935357,None,1078.6681695999578,1078.6776213999838,1078.6776213999838,1078.670641799923,,None,,,,,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1079.1869545999216,q,1382.7995821000077,None,2,2023-11-22_13h03.28.318,watkins1,2023.2.3,99.82122025094071,5,2023-11-22 13h03.39.890667 +0000,
